VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee
1,2025-01-01 02:13:25,2025-01-01 02:13:25,1.0,0.0,5.0,Y,233,264,2,114.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0
1,2025-01-01 02:27:37,2025-01-01 02:28:32,1.0,0.1,5.0,N,168,168,1,115.0,0.0,0.0,23.2,0.0,1.0,139.2,0.0,0.0,0.0
2,2025-01-01 02:36:44,2025-01-01 02:44:42,1.0,3.25,1.0,N,161,74,2,14.2,1.0,0.5,0.0,0.0,1.0,19.2,2.5,0.0,0.0
2,2025-01-01 02:18:36,2025-01-01 02:22:21,1.0,0.57,1.0,N,79,114,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,0.0
2,2025-01-01 02:25:13,2025-01-01 02:33:26,1.0,1.68,1.0,N,114,90,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,0.0
2,2025-01-01 02:34:15,2025-01-01 02:45:14,1.0,2.11,1.0,N,90,231,1,12.8,1.0,0.5,1.0,0.0,1.0,18.8,2.5,0.0,0.0
2,2025-01-01 02:51:52,2025-01-01 03:00:40,1.0,1.14,1.0,N,231,79,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0,0.0
2,2025-01-01 02:40:25,2025-01-01 03:03:00,1.0,6.4,1.0,N,141,107,1,29.6,1.0,0.5,4.0,0.0,1.0,38.6,2.5,0.0,0.0
2,2025-01-01 02:55:28,2025-01-01 02:58:08,1.0,0.36,1.0,N,114,114,1,4.4,1.0,0.5,2.35,0.0,1.0,11.75,2.5,0.0,0.0
2,2025-01-01 02:00:24,2025-01-01 02:15:55,1.0,3.64,1.0,N,148,87,1,19.8,1.0,0.5,4.96,0.0,1.0,29.76,2.5,0.0,0.0
2,2025-01-01 02:17:59,2025-01-01 02:39:29,1.0,3.92,1.0,N,87,68,1,22.6,1.0,0.5,5.52,0.0,1.0,33.12,2.5,0.0,0.0
2,2025-01-01 02:40:42,2025-01-01 02:49:59,1.0,2.13,1.0,N,48,238,1,12.1,1.0,0.5,5.13,0.0,1.0,22.23,2.5,0.0,0.0
2,2025-01-01 02:19:29,2025-01-01 02:39:29,1.0,3.49,1.0,N,4,80,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0,0.0
2,2025-01-01 02:04:48,2025-01-01 02:33:46,3.0,2.83,1.0,N,246,237,1,26.8,1.0,0.5,6.36,0.0,1.0,38.16,2.5,0.0,0.0
2,2025-01-01 02:23:09,2025-01-01 02:32:07,2.0,1.69,1.0,N,237,170,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,0.0
2,2025-01-01 02:52:27,2025-01-01 03:26:25,4.0,9.18,5.0,N,48,165,2,95.0,0.0,0.0,0.0,0.0,1.0,98.5,2.5,0.0,0.0
2,2025-01-01 02:23:54,2025-01-01 02:37:12,1.0,2.46,1.0,N,107,231,1,14.9,1.0,0.5,4.97,0.0,1.0,24.87,2.5,0.0,0.0
2,2025-01-01 02:43:17,2025-01-01 02:54:22,2.0,2.2,1.0,N,249,170,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,0.0
2,2025-01-01 02:29:00,2025-01-01 02:29:15,3.0,0.02,1.0,N,161,161,2,-3.0,-1.0,-0.5,0.0,0.0,-1.0,-8.0,-2.5,0.0,0.0
2,2025-01-01 02:29:00,2025-01-01 02:29:15,3.0,0.02,1.0,N,161,161,2,3.0,1.0,0.5,0.0,0.0,1.0,8.0,2.5,0.0,0.0
2,2025-01-01 02:55:16,2025-01-01 03:02:49,3.0,1.64,1.0,N,170,141,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,0.0
2,2025-01-01 02:01:11,2025-01-01 02:30:37,1.0,5.18,1.0,N,125,143,2,31.7,1.0,0.5,0.0,0.0,1.0,36.7,2.5,0.0,0.0
2,2025-01-01 02:50:04,2025-01-01 03:06:35,1.0,2.97,1.0,N,68,87,2,17.0,1.0,0.5,0.0,0.0,1.0,22.0,2.5,0.0,0.0
2,2025-01-01 02:21:08,2025-01-01 02:30:57,1.0,2.17,1.0,N,163,236,1,12.8,1.0,0.5,0.0,0.0,1.0,17.8,2.5,0.0,0.0
2,2025-01-01 02:05:28,2025-01-01 02:05:51,3.0,0.0,1.0,N,48,48,2,0.0,0.0,-0.5,0.0,0.0,-1.0,-4.0,-2.5,0.0,0.0
2,2025-01-01 02:05:28,2025-01-01 02:05:51,3.0,0.0,1.0,N,48,48,2,0.0,0.0,0.5,0.0,0.0,1.0,4.0,2.5,0.0,0.0
2,2025-01-01 02:06:22,2025-01-01 02:28:10,4.0,3.03,1.0,N,48,224,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0,0.0
2,2025-01-01 02:29:33,2025-01-01 02:33:04,2.0,0.99,1.0,N,224,170,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,0.0
2,2025-01-01 02:33:54,2025-01-01 02:36:08,3.0,0.7,1.0,N,170,229,2,5.1,1.0,0.5,0.0,0.0,1.0,10.1,2.5,0.0,0.0
1,2025-01-01 02:27:51,2025-01-01 02:41:00,1.0,2.8,1.0,N,75,229,1,14.9,3.5,0.5,0.0,0.0,1.0,19.9,2.5,0.0,0.0
2,2025-01-01 02:18:37,2025-01-01 02:28:54,1.0,2.9,1.0,N,170,263,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,0.0
2,2025-01-01 02:29:01,2025-01-01 02:37:37,1.0,2.18,1.0,N,162,142,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,0.0
2,2025-01-01 02:10:33,2025-01-01 02:27:51,2.0,4.27,1.0,N,79,262,1,21.9,1.0,0.5,4.04,0.0,1.0,30.94,2.5,0.0,0.0
2,2025-01-01 02:37:29,2025-01-01 02:40:37,4.0,0.79,1.0,N,263,141,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,0.0
2,2025-01-01 02:41:40,2025-01-01 03:07:03,3.0,4.89,1.0,N,107,238,1,28.2,1.0,0.5,6.64,0.0,1.0,39.84,2.5,0.0,0.0
2,2025-01-01 02:32:56,2025-01-01 02:36:27,1.0,0.67,1.0,N,263,262,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,0.0
2,2025-01-01 02:33:35,2025-01-01 03:09:18,1.0,12.35,1.0,N,37,67,1,55.5,1.0,0.5,0.0,0.0,1.0,58.0,0.0,0.0,0.0
2,2025-01-01 02:21:23,2025-01-01 02:29:56,1.0,1.43,1.0,N,238,142,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0,0.0
2,2025-01-01 02:52:30,2025-01-01 02:58:41,1.0,0.79,1.0,N,230,158,1,7.2,1.0,0.5,3.66,0.0,1.0,15.86,2.5,0.0,0.0
1,2025-01-01 02:12:33,2025-01-01 02:34:16,1.0,5.4,1.0,N,87,100,1,25.4,3.5,0.5,6.05,0.0,1.0,36.45,2.5,0.0,0.0
1,2025-01-01 02:38:31,2025-01-01 03:12:07,1.0,10.4,1.0,N,100,244,1,43.6,3.5,0.5,5.0,0.0,1.0,53.6,2.5,0.0,0.0
2,2025-01-01 02:48:51,2025-01-01 02:51:18,1.0,0.99,1.0,N,75,151,1,6.5,1.0,0.5,1.8,0.0,1.0,10.8,0.0,0.0,0.0
2,2025-01-01 02:02:49,2025-01-01 02:11:30,2.0,1.65,1.0,N,238,166,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,0.0
2,2025-01-01 02:24:09,2025-01-01 02:31:30,2.0,1.31,1.0,N,239,236,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,0.0
2,2025-01-01 02:01:56,2025-01-01 02:10:14,1.0,1.25,1.0,N,249,148,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,0.0
2,2025-01-01 02:11:14,2025-01-01 02:14:38,1.0,0.37,1.0,N,148,4,2,5.1,1.0,0.5,0.0,0.0,1.0,10.1,2.5,0.0,0.0
2,2025-01-01 02:17:36,2025-01-01 02:32:47,1.0,3.91,1.0,N,4,141,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0,0.0
2,2025-01-01 02:52:55,2025-01-01 03:08:57,1.0,5.25,1.0,N,79,263,1,25.4,1.0,0.5,1.8,0.0,1.0,32.2,2.5,0.0,0.0
2,2025-01-01 02:16:42,2025-01-01 02:27:54,1.0,2.02,1.0,N,148,249,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,0.0
2,2025-01-01 02:30:31,2025-01-01 02:42:08,1.0,2.22,1.0,N,249,170,1,13.5,1.0,0.5,4.62,0.0,1.0,23.12,2.5,0.0,0.0
2,2025-01-01 02:44:45,2025-01-01 03:05:33,1.0,5.64,1.0,N,162,256,1,27.5,1.0,0.5,5.0,0.0,1.0,37.5,2.5,0.0,0.0
2,2025-01-01 02:17:40,2025-01-01 02:27:27,2.0,2.45,1.0,N,161,263,1,12.8,1.0,0.5,4.0,0.0,1.0,21.8,2.5,0.0,0.0
2,2025-01-01 02:39:26,2025-01-01 02:45:26,1.0,1.6,1.0,N,237,140,1,8.6,1.0,0.5,2.4,0.0,1.0,16.0,2.5,0.0,0.0
2,2025-01-01 02:03:39,2025-01-01 02:06:08,1.0,0.51,1.0,N,48,142,1,5.1,1.0,0.5,2.02,0.0,1.0,12.12,2.5,0.0,0.0
2,2025-01-01 02:07:52,2025-01-01 02:24:59,1.0,2.43,1.0,N,142,164,1,17.0,1.0,0.5,5.5,0.0,1.0,27.5,2.5,0.0,0.0
2,2025-01-01 02:28:53,2025-01-01 02:45:49,1.0,3.21,1.0,N,164,148,1,19.1,1.0,0.5,0.0,0.0,1.0,24.1,2.5,0.0,0.0
2,2025-01-01 02:47:56,2025-01-01 03:06:40,1.0,4.46,1.0,N,148,141,1,24.0,1.0,0.5,2.9,0.0,1.0,31.9,2.5,0.0,0.0
1,2025-01-01 02:22:06,2025-01-01 02:33:50,2.0,1.9,1.0,N,68,137,1,12.8,3.5,0.5,2.0,0.0,1.0,19.8,2.5,0.0,0.0
1,2025-01-01 02:34:40,2025-01-01 02:44:16,1.0,5.1,1.0,N,137,261,1,21.2,3.5,0.5,4.0,0.0,1.0,30.2,2.5,0.0,0.0
2,2025-01-01 02:26:46,2025-01-01 02:30:39,1.0,0.73,1.0,N,234,90,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,0.0
2,2025-01-01 02:21:32,2025-01-01 02:27:49,1.0,1.25,1.0,N,234,158,1,8.6,1.0,0.5,3.4,0.0,1.0,17.0,2.5,0.0,0.0
2,2025-01-01 02:34:43,2025-01-01 02:36:22,1.0,0.17,1.0,N,249,249,1,3.7,1.0,0.5,0.0,0.0,1.0,8.7,2.5,0.0,0.0
2,2025-01-01 02:39:24,2025-01-01 02:44:57,1.0,1.32,1.0,N,249,234,1,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0,0.0
2,2025-01-01 02:46:13,2025-01-01 02:55:51,1.0,1.09,1.0,N,234,137,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,0.0
2,2025-01-01 02:58:39,2025-01-01 03:00:05,1.0,0.49,1.0,N,137,170,1,4.4,1.0,0.5,1.88,0.0,1.0,11.28,2.5,0.0,0.0
2,2025-01-01 02:20:39,2025-01-01 02:35:10,1.0,2.26,1.0,N,246,79,1,14.9,1.0,0.5,1.0,0.0,1.0,20.9,2.5,0.0,0.0
2,2025-01-01 02:50:49,2025-01-01 02:58:16,1.0,0.98,1.0,N,114,4,1,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0,0.0
2,2025-01-01 02:32:20,2025-01-01 02:46:23,1.0,3.36,1.0,N,234,236,1,16.3,1.0,0.5,2.0,0.0,1.0,23.3,2.5,0.0,0.0
1,2025-01-01 02:19:17,2025-01-01 02:31:51,1.0,1.9,1.0,N,65,49,1,13.5,1.0,0.5,3.2,0.0,1.0,19.2,0.0,0.0,0.0
1,2025-01-01 02:52:23,2025-01-01 03:15:26,4.0,7.3,1.0,N,148,75,1,33.1,3.5,0.5,7.6,0.0,1.0,45.7,2.5,0.0,0.0
2,2025-01-01 02:27:19,2025-01-01 02:42:44,1.0,2.45,1.0,N,90,148,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0,0.0
2,2025-01-01 02:43:57,2025-01-01 02:49:14,1.0,0.6,1.0,N,148,45,1,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0,0.0
1,2025-01-01 02:14:37,2025-01-01 02:46:41,1.0,6.7,1.0,N,231,238,1,37.3,3.5,0.5,10.0,0.0,1.0,52.3,2.5,0.0,0.0
2,2025-01-01 02:45:43,2025-01-01 02:58:57,2.0,2.25,1.0,N,142,263,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,0.0
2,2025-01-01 02:04:16,2025-01-01 02:12:12,1.0,1.95,1.0,N,263,229,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,0.0
2,2025-01-01 02:18:06,2025-01-01 02:22:35,1.0,1.15,1.0,N,141,262,1,7.2,1.0,0.5,3.05,0.0,1.0,15.25,2.5,0.0,0.0
2,2025-01-01 02:57:33,2025-01-01 03:05:06,1.0,1.37,1.0,N,148,87,1,9.3,1.0,0.5,2.5,0.0,1.0,16.8,2.5,0.0,0.0
2,2025-01-01 02:24:53,2025-01-01 02:38:31,1.0,3.15,1.0,N,34,232,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0,0.0
2,2025-01-01 02:02:39,2025-01-01 02:20:24,2.0,2.07,1.0,N,79,249,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0,0.0
2,2025-01-01 02:59:47,2025-01-01 03:15:25,1.0,1.83,1.0,N,141,163,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0,0.0
1,2025-01-01 02:10:02,2025-01-01 02:14:17,0.0,0.6,1.0,N,163,162,1,5.8,3.5,0.5,5.0,0.0,1.0,15.8,2.5,0.0,0.0
1,2025-01-01 02:24:16,2025-01-01 02:24:19,0.0,0.0,1.0,N,170,170,1,3.0,3.5,0.5,32.0,0.0,1.0,40.0,2.5,0.0,0.0
1,2025-01-01 02:53:41,2025-01-01 03:01:29,0.0,2.7,1.0,N,233,75,1,12.8,3.5,0.5,3.55,0.0,1.0,21.35,2.5,0.0,0.0
2,2025-01-01 02:13:10,2025-01-01 02:21:37,2.0,1.77,1.0,N,263,229,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0,0.0
2,2025-01-01 02:00:05,2025-01-01 02:13:07,1.0,1.73,1.0,N,107,229,1,13.5,1.0,0.5,1.85,0.0,1.0,20.35,2.5,0.0,0.0
2,2025-01-01 02:21:57,2025-01-01 02:30:38,1.0,1.26,1.0,N,170,229,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,0.0
2,2025-01-01 02:03:01,2025-01-01 02:16:20,2.0,2.41,1.0,N,229,90,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,0.0
2,2025-01-01 02:17:59,2025-01-01 02:24:35,4.0,0.83,1.0,N,90,107,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,0.0
2,2025-01-01 02:29:56,2025-01-01 02:40:35,1.0,1.73,1.0,N,234,162,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,0.0
2,2025-01-01 02:53:56,2025-01-01 03:02:47,4.0,1.74,1.0,N,90,231,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0,0.0
2,2025-01-01 02:27:51,2025-01-01 02:32:06,2.0,0.57,1.0,N,114,249,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,0.0
2,2025-01-01 02:33:03,2025-01-01 02:54:16,2.0,3.08,1.0,N,249,48,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0,0.0
2,2025-01-01 02:48:24,2025-01-01 02:57:40,1.0,1.75,1.0,N,164,79,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,0.0
2,2025-01-01 02:58:59,2025-01-01 03:06:12,1.0,1.29,1.0,N,79,234,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,0.0
2,2025-01-01 02:55:33,2025-01-01 02:55:37,2.0,0.01,5.0,N,170,170,1,45.0,0.0,0.0,12.12,0.0,1.0,60.62,2.5,0.0,0.0
2,2025-01-01 02:23:24,2025-01-01 02:35:11,2.0,2.91,1.0,N,79,237,1,14.9,1.0,0.5,1.99,0.0,1.0,21.89,2.5,0.0,0.0
2,2025-01-01 02:13:10,2025-01-01 02:25:00,1.0,2.37,1.0,N,170,211,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,0.0
2,2025-01-01 02:28:20,2025-01-01 02:37:44,4.0,2.07,1.0,N,211,164,2,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0,0.0
2,2025-01-01 02:11:10,2025-01-01 02:41:53,3.0,6.1,1.0,N,114,41,1,33.1,1.0,0.5,5.72,0.0,1.0,43.82,2.5,0.0,0.0
2,2025-01-01 02:07:20,2025-01-01 02:15:49,1.0,1.43,1.0,N,79,231,1,10.0,1.0,0.5,3.75,0.0,1.0,18.75,2.5,0.0,0.0
2,2025-01-01 02:19:01,2025-01-01 02:32:32,1.0,2.0,1.0,N,231,79,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,0.0
2,2025-01-01 02:49:55,2025-01-01 02:52:55,2.0,0.61,1.0,N,79,79,2,5.1,1.0,0.5,0.0,0.0,1.0,10.1,2.5,0.0,0.0
2,2025-01-01 02:24:11,2025-01-01 02:43:01,1.0,2.54,1.0,N,48,229,2,18.4,1.0,0.5,0.0,0.0,1.0,23.4,2.5,0.0,0.0
2,2025-01-01 02:00:09,2025-01-01 02:11:35,2.0,3.26,1.0,N,163,166,1,16.3,1.0,0.5,1.0,0.0,1.0,22.3,2.5,0.0,0.0
2,2025-01-01 02:18:29,2025-01-01 02:29:48,1.0,2.66,1.0,N,166,263,1,14.9,1.0,0.5,4.97,0.0,1.0,24.87,2.5,0.0,0.0
2,2025-01-01 02:33:00,2025-01-01 02:37:06,1.0,0.97,1.0,N,263,141,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,0.0
2,2025-01-01 02:24:59,2025-01-01 02:45:07,3.0,2.55,1.0,N,90,161,1,19.1,1.0,0.5,0.1,0.0,1.0,24.2,2.5,0.0,0.0
2,2025-01-01 02:47:12,2025-01-01 02:56:04,2.0,1.87,1.0,N,161,141,1,10.7,1.0,0.5,3.92,0.0,1.0,19.62,2.5,0.0,0.0
2,2025-01-01 02:11:31,2025-01-01 02:25:46,1.0,2.48,1.0,N,236,48,1,16.3,1.0,0.5,3.0,0.0,1.0,24.3,2.5,0.0,0.0
2,2025-01-01 02:33:37,2025-01-01 02:45:22,1.0,2.12,1.0,N,239,48,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,0.0
2,2025-01-01 02:09:24,2025-01-01 02:16:40,2.0,1.13,1.0,N,232,79,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,0.0
2,2025-01-01 02:17:45,2025-01-01 02:25:35,2.0,1.47,1.0,N,79,107,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,0.0
2,2025-01-01 02:39:07,2025-01-01 02:46:19,2.0,1.61,1.0,N,79,90,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,0.0
2,2025-01-01 02:46:44,2025-01-01 02:50:58,1.0,0.81,1.0,N,144,113,1,6.5,1.0,0.5,1.0,0.0,1.0,12.5,2.5,0.0,0.0
2,2025-01-01 02:55:35,2025-01-01 03:01:48,1.0,1.15,1.0,N,211,232,1,8.6,1.0,0.5,2.45,0.0,1.0,16.05,2.5,0.0,0.0
2,2025-01-01 02:04:50,2025-01-01 02:30:14,1.0,2.66,1.0,N,142,229,1,22.6,1.0,0.5,6.9,0.0,1.0,34.5,2.5,0.0,0.0
2,2025-01-01 02:57:06,2025-01-01 03:06:08,1.0,1.34,1.0,N,170,164,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,0.0
2,2025-01-01 02:02:40,2025-01-01 02:02:43,1.0,0.0,5.0,N,185,264,1,89.0,0.0,0.0,0.0,0.0,1.0,90.0,0.0,0.0,0.0
1,2025-01-01 02:01:08,2025-01-01 02:08:58,1.0,1.6,1.0,N,151,264,1,10.0,1.0,0.5,1.0,0.0,1.0,13.5,0.0,0.0,0.0
2,2025-01-01 02:41:35,2025-01-01 02:52:18,1.0,2.46,1.0,N,163,140,1,14.2,1.0,0.5,2.88,0.0,1.0,22.08,2.5,0.0,0.0
1,2025-01-01 02:44:32,2025-01-01 02:51:06,1.0,1.0,1.0,N,230,50,1,7.2,3.5,0.5,3.05,0.0,1.0,15.25,2.5,0.0,0.0
1,2025-01-01 02:51:56,2025-01-01 02:58:52,1.0,4.1,1.0,N,50,166,1,16.3,3.5,0.5,0.0,0.0,1.0,21.3,2.5,0.0,0.0
1,2025-01-01 02:00:16,2025-01-01 02:04:07,1.0,0.6,1.0,N,137,224,1,5.1,3.5,0.5,2.55,0.0,1.0,12.65,2.5,0.0,0.0
1,2025-01-01 02:16:17,2025-01-01 02:40:39,1.0,9.7,1.0,N,79,244,1,40.1,3.5,0.5,9.0,0.0,1.0,54.1,2.5,0.0,0.0
2,2025-01-01 02:21:17,2025-01-01 02:32:33,1.0,2.44,1.0,N,163,263,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,0.0
2,2025-01-01 02:22:50,2025-01-01 02:28:10,1.0,0.57,1.0,N,162,229,1,6.5,1.0,0.5,1.15,0.0,1.0,12.65,2.5,0.0,0.0
2,2025-01-01 02:42:01,2025-01-01 02:48:09,1.0,2.47,1.0,N,137,232,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,0.0
2,2025-01-01 02:50:14,2025-01-01 02:52:57,1.0,0.49,1.0,N,232,232,2,5.1,1.0,0.5,0.0,0.0,1.0,10.1,2.5,0.0,0.0
2,2025-01-01 02:56:08,2025-01-01 03:14:25,1.0,2.65,1.0,N,148,158,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0,0.0
2,2025-01-01 02:17:31,2025-01-01 02:35:59,1.0,4.3,1.0,N,142,166,1,22.6,1.0,0.5,2.0,0.0,1.0,29.6,2.5,0.0,0.0
2,2025-01-01 02:32:24,2025-01-01 02:47:24,1.0,2.13,1.0,N,68,161,1,14.9,1.0,0.5,5.0,0.0,1.0,24.9,2.5,0.0,0.0
2,2025-01-01 02:48:04,2025-01-01 02:54:32,1.0,1.83,1.0,N,161,236,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,0.0
2,2025-01-01 02:59:31,2025-01-01 03:04:22,1.0,0.59,1.0,N,263,263,1,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0,0.0
2,2025-01-01 02:15:03,2025-01-01 02:23:11,4.0,1.68,1.0,N,224,233,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,0.0
2,2025-01-01 02:27:34,2025-01-01 02:41:27,1.0,2.65,1.0,N,142,263,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0,0.0
2,2025-01-01 02:46:39,2025-01-01 03:12:09,3.0,7.68,1.0,N,263,211,1,35.2,1.0,0.5,10.05,0.0,1.0,50.25,2.5,0.0,0.0
2,2025-01-01 02:14:09,2025-01-01 02:28:31,2.0,3.36,1.0,N,237,179,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0,0.0
2,2025-01-01 02:00:17,2025-01-01 02:17:41,1.0,3.34,1.0,N,170,145,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0,0.0
2,2025-01-01 02:49:19,2025-01-01 02:55:52,2.0,1.11,1.0,N,65,97,1,8.6,1.0,0.5,2.22,0.0,1.0,13.32,0.0,0.0,0.0
2,2025-01-01 02:59:24,2025-01-01 03:11:53,4.0,2.05,1.0,N,97,225,1,13.5,1.0,0.5,3.2,0.0,1.0,19.2,0.0,0.0,0.0
2,2025-01-01 02:03:55,2025-01-01 02:09:41,1.0,1.46,1.0,N,141,263,1,8.6,1.0,0.5,1.63,0.0,1.0,15.23,2.5,0.0,0.0
2,2025-01-01 02:18:15,2025-01-01 02:19:57,1.0,0.63,1.0,N,263,75,1,5.1,1.0,0.5,2.02,0.0,1.0,12.12,2.5,0.0,0.0
2,2025-01-01 02:23:09,2025-01-01 02:36:19,1.0,2.49,1.0,N,263,142,1,15.6,1.0,0.5,3.71,0.0,1.0,24.31,2.5,0.0,0.0
2,2025-01-01 02:40:45,2025-01-01 02:45:56,2.0,0.73,1.0,N,142,239,1,7.2,1.0,0.5,1.22,0.0,1.0,13.42,2.5,0.0,0.0
2,2025-01-01 02:47:00,2025-01-01 02:52:14,2.0,1.13,1.0,N,263,141,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,0.0
2,2025-01-01 02:49:05,2025-01-01 02:55:23,1.0,1.47,1.0,N,263,239,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,0.0
2,2025-01-01 02:20:25,2025-01-01 02:33:17,1.0,2.64,1.0,N,263,170,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,0.0
2,2025-01-01 02:38:00,2025-01-01 02:43:29,1.0,0.89,1.0,N,137,79,1,7.2,1.0,0.5,5.0,0.0,1.0,17.2,2.5,0.0,0.0
2,2025-01-01 02:03:28,2025-01-01 02:06:08,1.0,0.61,1.0,N,238,151,1,5.1,1.0,0.5,1.9,0.0,1.0,9.5,0.0,0.0,0.0
2,2025-01-01 02:22:44,2025-01-01 02:41:58,1.0,4.91,1.0,N,161,202,1,24.0,1.0,0.5,8.7,0.0,1.0,37.7,2.5,0.0,0.0
2,2025-01-01 02:26:05,2025-01-01 02:31:19,1.0,0.66,1.0,N,234,186,1,6.5,1.0,0.5,2.0,0.0,1.0,13.5,2.5,0.0,0.0
2,2025-01-01 02:22:10,2025-01-01 02:34:13,3.0,2.75,1.0,N,211,246,1,14.9,1.0,0.5,2.0,0.0,1.0,21.9,2.5,0.0,0.0
2,2025-01-01 02:01:48,2025-01-01 02:33:44,2.0,13.96,1.0,N,125,116,1,54.8,1.0,0.5,11.96,0.0,1.0,71.76,2.5,0.0,0.0
2,2025-01-01 02:59:58,2025-01-01 03:16:41,1.0,4.27,1.0,N,68,236,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0,0.0
1,2025-01-01 02:10:02,2025-01-01 02:22:07,1.0,0.8,1.0,N,161,161,1,11.4,3.5,0.5,3.25,0.0,1.0,19.65,2.5,0.0,0.0
1,2025-01-01 02:49:44,2025-01-01 02:59:41,1.0,0.8,1.0,N,158,68,1,6.5,3.5,0.5,3.0,0.0,1.0,14.5,2.5,0.0,0.0
2,2025-01-01 02:45:04,2025-01-01 03:02:00,1.0,6.17,1.0,N,141,244,2,26.8,1.0,0.5,0.0,0.0,1.0,31.8,2.5,0.0,0.0
